index;action;size;isElectric;isDisabled;isSuccess;hour;smallFreeSpaces;mediumFreeSpaces;largeFreeSpaces
2636;0;2;1;0;1;4;18;2;12
2637;0;1;0;1;1;4;18;1;12
2638;1;0;0;1;1;4;18;1;12
2639;1;2;0;1;1;4;19;1;12
2640;1;0;0;1;1;4;19;1;13
2641;1;2;1;1;1;4;20;1;13
2642;0;0;0;1;1;4;19;1;14
2643;1;1;1;1;1;4;19;1;14
2644;0;0;1;0;1;4;19;1;14
2645;0;2;1;0;1;4;19;1;13
2646;0;2;0;1;1;4;19;1;12
2647;1;1;1;1;1;4;19;1;12
2648;0;0;0;0;1;4;18;2;12
2649;0;0;1;0;1;4;17;2;12
2650;0;1;0;1;1;4;17;1;12
2651;1;2;1;0;1;4;17;1;12
2652;0;1;1;1;1;4;17;0;13
2653;0;0;0;1;1;4;16;0;13
2654;0;1;0;0;1;4;16;0;12
2655;1;2;0;0;1;4;16;0;12
2656;1;0;0;1;1;4;16;0;13
2657;0;0;0;1;1;4;16;0;13
2658;1;1;0;1;1;4;16;0;13
2659;1;0;1;0;1;4;16;1;13
2660;1;1;1;0;1;4;17;1;13
2661;1;0;0;1;1;4;17;2;13
2662;0;0;0;1;1;4;17;2;13
2663;1;1;1;0;1;4;17;2;13
2664;0;1;1;1;1;4;17;2;13
2665;1;1;1;1;1;4;17;2;13
2666;0;0;0;1;1;4;16;3;13
2667;1;0;0;1;1;4;16;3;13
2668;0;0;1;0;1;4;16;3;13
2669;0;1;1;1;1;4;16;2;13
2670;0;2;1;1;1;4;16;2;12
2671;0;0;0;1;1;4;15;2;12
2672;0;1;1;0;1;4;15;1;12
2673;0;2;0;1;1;4;15;1;11
2674;0;1;0;1;1;4;15;0;11
2675;1;2;0;1;1;4;15;0;11
2676;1;1;0;0;1;4;15;0;12
2677;0;1;0;1;1;4;15;0;12
2678;1;2;1;1;1;4;15;0;12
2679;0;1;0;0;1;4;15;0;12
2680;0;1;1;0;1;4;15;0;11
2681;0;2;1;0;1;4;15;0;10
2682;0;0;1;0;1;4;14;0;10
2683;0;1;0;1;1;4;14;0;9
2684;0;2;0;1;1;4;14;0;8
2685;1;1;0;0;1;4;14;0;8
2686;0;0;1;1;1;4;13;1;8
2687;0;1;1;1;1;4;13;0;8
2688;0;1;0;0;1;4;13;0;7
2689;1;1;1;1;1;4;13;0;7
2690;1;0;1;0;1;4;13;1;7
2691;1;0;1;1;1;4;14;1;7
2692;1;2;1;0;1;4;15;1;7
2693;0;2;1;1;1;4;15;1;7
2694;0;1;0;1;1;4;15;0;7
2695;0;1;0;0;1;4;15;0;6
2696;0;1;0;1;1;4;15;0;5
2697;0;1;1;1;1;4;15;0;4
2698;0;2;1;1;1;4;15;0;3
2699;0;1;0;0;1;4;15;0;2
2700;0;1;0;0;1;4;15;0;1
2701;0;0;1;0;1;4;14;0;1
2702;0;0;0;1;1;4;13;0;1
2703;0;0;1;0;1;4;12;0;1
2704;0;2;1;1;1;4;12;0;0
2705;0;1;1;1;0;4;12;0;0
2706;0;1;1;1;0;4;12;0;0
2707;0;2;0;0;0;4;12;0;0
2708;0;0;1;0;1;4;11;0;0
2709;0;2;1;1;0;4;11;0;0
2710;0;0;0;0;1;4;10;0;0
2711;1;1;0;1;1;4;10;0;0
2712;1;1;0;1;1;4;10;1;0
2713;0;0;0;1;1;4;9;2;0
2714;1;0;1;1;1;4;9;2;0
2715;0;1;1;1;1;4;10;1;0
2716;0;1;1;1;1;4;10;0;0
2717;1;1;1;0;1;4;10;0;0
2718;0;2;0;1;0;4;10;1;0
2719;0;0;0;1;1;4;9;1;0
2720;0;0;1;0;1;4;8;1;0
2721;0;2;1;0;0;4;8;1;0
2722;0;1;0;1;1;4;8;0;0
2723;1;2;1;1;1;4;8;0;0
2724;0;1;1;0;1;4;8;0;0
2725;0;0;1;1;1;4;7;0;0
2726;1;2;1;1;1;4;7;0;0
2727;0;1;0;1;0;4;7;0;1
2728;0;0;0;1;1;4;6;0;1
2729;1;2;0;1;1;4;6;0;1
2730;0;2;0;1;1;4;6;0;1
2731;1;1;0;0;1;4;6;0;1
2732;1;1;0;1;1;4;6;1;1
2733;0;1;1;1;1;4;6;2;0
2734;0;0;1;1;1;4;5;2;0
2735;0;1;0;1;1;4;5;1;0
2736;0;1;1;0;1;4;5;0;0
2737;1;1;0;1;1;4;5;0;0
2738;1;2;1;1;1;4;5;1;0
2739;0;2;0;0;0;4;5;1;1
2740;0;2;1;0;1;4;5;1;0
2741;0;1;1;0;1;4;5;0;0
2742;0;0;0;0;1;4;4;0;0
2743;0;2;0;0;0;4;4;0;0
2744;0;1;0;1;0;4;4;0;0
2745;0;2;0;0;0;4;4;0;0
2746;0;1;0;1;0;4;4;0;0
2747;1;1;1;0;1;4;4;0;0
2748;1;2;1;0;1;4;4;1;0
2749;0;1;1;0;1;4;4;0;1
2750;1;0;1;0;1;4;4;0;1
2751;1;0;1;0;1;4;5;0;1
2752;0;2;0;1;1;4;6;0;0
2753;0;1;0;0;0;4;6;0;0
2754;1;1;0;0;1;4;6;0;0
2755;0;1;0;0;1;4;6;0;0
2756;0;2;0;1;0;4;6;0;0
2757;0;1;1;0;0;4;6;0;0
2758;0;1;1;1;0;4;6;0;0
2759;0;2;1;0;0;4;6;0;0
2760;0;0;1;1;1;4;5;0;0
2761;0;0;1;1;1;4;4;0;0
2762;0;0;1;1;1;4;3;0;0
2763;0;0;0;0;1;4;2;0;0
2764;1;0;1;1;1;4;2;0;0
2765;0;0;1;1;1;4;2;0;0
2766;0;2;0;0;0;4;2;0;0
2767;0;2;0;0;0;4;2;0;0
2768;0;2;1;0;0;4;2;0;0
2769;0;2;0;0;0;4;2;0;0
2770;1;0;1;1;1;4;2;0;0
2771;0;0;0;0;1;4;2;0;0
2772;1;1;0;0;1;4;2;0;0
2773;1;2;0;1;1;4;2;0;1
2774;1;0;1;0;1;4;2;0;2
2775;0;2;1;0;1;4;3;0;1
2776;1;1;0;0;1;4;3;0;1
2777;1;1;0;0;1;4;3;1;1
2778;0;1;0;0;1;4;3;1;1
2779;0;0;0;1;1;4;2;1;1
2780;1;1;1;1;1;4;2;1;1
2781;0;1;0;1;1;4;2;1;1
2782;0;1;1;0;1;4;2;0;1
2783;1;0;0;0;1;4;2;0;1
2784;0;2;0;1;1;4;3;0;0
2785;0;0;0;0;1;4;2;0;0
2786;0;1;0;0;0;4;2;0;0
2787;1;0;1;1;1;4;2;0;0
2788;1;1;0;1;1;4;3;0;0
2789;1;1;1;0;1;4;3;1;0
2790;0;2;1;0;0;4;3;2;0
2791;1;1;1;0;1;4;3;2;0
2792;0;2;0;1;0;4;3;3;0
2793;0;2;1;0;0;4;3;3;0
2794;0;1;1;1;1;4;3;2;0
2795;1;0;0;1;1;4;3;2;0
2796;0;0;1;0;1;4;3;2;0
2797;0;0;0;1;1;4;2;2;0
2798;0;1;1;0;1;4;2;1;0
2799;0;2;1;1;0;4;2;1;0
2800;1;0;0;0;1;4;2;1;0
2801;0;2;0;0;0;4;3;1;0
2802;1;1;1;0;1;4;3;1;0
2803;0;0;0;0;1;4;2;2;0
2804;0;2;1;0;0;4;2;2;0
2805;0;1;1;1;1;4;2;1;0
2806;0;1;1;0;1;4;2;0;0
2807;0;2;0;0;0;4;2;0;0
2808;0;1;1;1;0;4;2;0;0
2809;1;1;0;1;1;4;2;0;0
2810;1;0;1;1;1;4;2;1;0
2811;0;1;0;0;1;4;3;0;0
2812;0;2;0;0;0;4;3;0;0
2813;1;0;1;1;1;4;3;0;0
2814;0;0;0;0;1;4;3;0;0
2815;1;2;0;1;1;4;3;0;0
2816;0;0;0;0;1;4;2;0;1
2817;0;2;1;1;1;4;2;0;0
2818;1;0;0;0;1;4;2;0;0
2819;1;1;1;1;1;4;3;0;0
2820;0;1;0;1;1;4;3;0;0
2821;1;1;0;0;1;4;3;0;0
2822;0;2;0;1;0;4;3;1;0
2823;1;0;0;0;1;4;3;1;0
2824;0;0;0;1;1;4;3;1;0
2825;0;2;0;1;0;4;3;1;0
2826;0;1;0;1;1;4;3;0;0
2827;0;2;0;1;0;4;3;0;0
2828;0;2;1;1;0;4;3;0;0
2829;0;2;0;1;0;4;3;0;0
2830;1;2;1;0;1;4;3;0;0
2831;0;1;1;1;1;4;3;0;0
2832;0;0;0;0;1;4;2;0;0
2833;0;1;1;1;0;4;2;0;0
2834;0;1;1;1;0;4;2;0;0
2835;0;1;1;0;0;4;2;0;0
2836;0;0;1;1;1;4;1;0;0
2837;0;1;1;1;0;4;1;0;0
2838;0;1;1;1;0;4;1;0;0
2839;0;2;0;1;0;4;1;0;0
2840;1;1;1;0;1;4;1;0;0
2841;0;0;0;1;1;4;0;1;0
2842;0;2;0;1;0;4;0;1;0
2843;1;0;0;1;1;4;0;1;0
2844;0;0;1;0;1;4;0;1;0
2845;0;1;1;1;1;4;0;0;0
2846;0;1;0;0;0;4;0;0;0
2847;1;2;1;0;1;4;0;0;0
2848;0;1;0;1;1;4;0;0;0
2849;1;2;0;1;1;4;0;0;0
2850;1;1;1;1;1;4;0;0;1
2851;0;1;1;1;1;4;0;0;1
2852;0;1;0;0;1;4;0;0;0
2853;1;0;0;1;1;4;0;0;0
2854;1;1;0;0;1;4;1;0;0
2855;1;2;0;0;1;4;1;1;0
2856;0;2;1;0;1;4;1;1;0
2857;1;0;0;0;1;4;1;1;0
2858;0;0;1;1;1;4;1;1;0
2859;0;1;1;1;1;4;1;0;0
2860;0;0;0;1;1;4;0;0;0
2861;1;0;1;0;1;4;0;0;0
2862;0;1;0;0;0;4;1;0;0
2863;0;2;1;1;0;4;1;0;0
2864;1;0;0;0;1;4;1;0;0
2865;1;2;1;0;1;4;2;0;0
2866;0;0;0;0;1;4;1;0;1
2867;0;0;1;1;1;4;0;0;1
2868;1;0;1;1;1;4;0;0;1
2869;1;1;1;1;1;4;1;0;1
2870;0;2;1;1;1;4;1;1;0
2871;0;0;0;1;1;4;0;1;0
2872;1;0;0;0;1;4;0;1;0
2873;1;1;1;1;1;4;1;1;0
2874;0;0;1;1;1;4;0;2;0
2875;0;1;0;0;1;4;0;1;0
2876;0;2;0;1;0;4;0;1;0
2877;0;0;0;0;1;4;0;0;0
2878;1;0;1;1;1;4;0;0;0
2879;1;0;0;0;1;4;1;0;0
2880;0;0;1;1;1;4;1;0;0
2881;0;0;0;0;1;4;0;0;0
2882;1;1;1;0;1;4;0;0;0
2883;1;0;0;0;1;4;0;1;0
2884;0;0;0;0;1;4;0;1;0
2885;1;0;0;1;1;4;0;1;0
2886;0;0;1;1;1;4;0;1;0
2887;0;0;0;1;1;4;0;0;0
2888;0;0;1;0;0;4;0;0;0
2889;0;1;0;1;0;4;0;0;0
2890;1;0;1;1;1;4;0;0;0
2891;1;2;1;0;1;4;1;0;0
2892;0;0;1;1;1;4;0;0;1
2893;0;2;0;0;1;4;0;0;0
2894;0;1;1;1;0;4;0;0;0
2895;0;1;0;0;0;4;0;0;0
2896;0;1;0;0;0;4;0;0;0
2897;0;0;0;0;0;4;0;0;0
2898;0;0;0;0;0;4;0;0;0
2899;1;2;0;1;1;4;0;0;0
2900;0;1;1;1;1;4;0;0;0
2901;1;1;0;0;1;4;0;0;0
2902;1;2;0;0;1;4;0;1;0
2903;1;2;1;0;1;4;0;1;1
2904;1;0;0;0;1;4;0;1;2
2905;0;0;0;0;1;4;0;1;2
2906;1;2;1;0;1;4;0;1;2
2907;1;2;1;0;1;4;0;1;3
2908;1;1;1;0;1;4;0;1;4
2909;0;2;0;0;1;4;0;2;3
2910;0;0;1;0;1;4;0;1;3
2911;0;2;1;1;1;4;0;1;2
2912;0;2;1;0;1;4;0;1;1
2913;0;1;0;1;1;4;0;0;1
2914;0;0;0;1;1;4;0;0;0
2915;0;1;1;0;0;4;0;0;0
2916;0;2;1;0;0;4;0;0;0
2917;1;2;0;1;1;4;0;0;0
2918;0;2;1;0;1;4;0;0;0
2919;1;2;1;0;1;4;0;0;0
2920;1;2;0;0;1;4;0;0;1
2921;0;0;1;1;1;4;0;0;1
2922;1;0;0;1;1;4;0;0;1
2923;1;1;0;0;1;4;1;0;1
2924;0;2;0;0;1;4;1;1;0
2925;0;1;1;1;1;4;1;0;0
2926;0;2;0;1;0;4;1;0;0
2927;0;2;0;1;0;4;1;0;0
2928;0;0;1;0;1;4;0;0;0
2929;0;0;1;1;0;4;0;0;0
2930;0;1;0;0;0;4;0;0;0
2931;1;0;0;1;1;4;0;0;0
2932;0;1;0;0;0;4;1;0;0
2933;1;1;1;0;1;4;1;0;0
2934;0;2;0;0;0;4;1;1;0
2935;0;1;1;0;1;4;1;0;0
2936;0;2;0;1;0;4;1;0;0
2937;0;1;1;1;0;4;1;0;0
2938;1;2;0;1;1;4;1;0;0
2939;0;0;0;1;1;4;0;0;1
2940;1;1;1;0;1;5;0;0;1
2941;0;0;1;0;1;5;0;0;1
2942;0;0;1;0;1;5;0;0;0
2943;0;2;1;0;0;5;0;0;0
2944;0;2;1;0;0;5;0;0;0
2945;0;2;0;1;0;5;0;0;0
2946;1;1;0;1;1;5;0;0;0
2947;1;0;0;0;1;5;0;1;0
2948;0;0;0;1;1;5;0;1;0
2949;0;0;0;1;1;5;0;0;0
2950;0;2;0;1;0;5;0;0;0
2951;1;2;0;0;1;5;0;0;0
2952;1;2;1;0;1;5;0;0;1
2953;0;1;1;0;1;5;0;0;1
2954;0;1;1;1;1;5;0;0;0
2955;0;1;1;0;0;5;0;0;0
2956;0;2;1;0;0;5;0;0;0
2957;0;2;0;1;0;5;0;0;0
2958;0;2;1;0;0;5;0;0;0
2959;0;1;1;1;0;5;0;0;0
2960;1;0;0;1;1;5;0;0;0
2961;1;2;0;0;1;5;1;0;0
2962;0;0;1;1;1;5;0;0;1
2963;0;1;1;0;1;5;0;0;0
2964;1;0;0;1;1;5;0;0;0
2965;0;1;0;1;0;5;1;0;0
2966;1;2;0;0;1;5;1;0;0
2967;1;1;1;0;1;5;1;0;1
2968;1;0;1;1;1;5;1;1;1
2969;0;2;0;1;1;5;2;1;0
2970;1;1;1;0;1;5;2;1;0
2971;0;1;1;0;1;5;2;1;0
2972;1;0;0;0;1;5;2;1;0
2973;1;1;0;0;1;5;3;1;0
2974;0;0;1;1;1;5;2;2;0
2975;0;1;1;0;1;5;2;1;0
2976;0;1;1;1;1;5;2;0;0
2977;1;0;1;1;1;5;2;0;0
2978;1;2;1;1;1;5;3;0;0
2979;1;1;0;0;1;5;3;0;1
2980;1;0;0;1;1;5;3;1;1
2981;1;1;1;0;1;5;4;1;1
2982;1;1;1;1;1;5;4;1;2
2983;1;1;1;1;1;5;4;2;2
2984;0;2;1;1;1;5;4;3;1
2985;1;0;0;0;1;5;4;3;1
2986;0;1;0;1;1;5;5;2;1
2987;1;0;0;0;1;5;5;2;1
2988;1;1;0;1;1;5;6;2;1
2989;0;2;1;0;1;5;6;3;0
2990;1;0;0;1;1;5;6;3;0
2991;1;1;1;1;1;5;7;3;0
2992;0;2;0;1;0;5;7;4;0
2993;0;1;1;0;1;5;7;3;0
2994;0;1;1;0;1;5;7;2;0
2995;1;1;1;0;1;5;7;2;0
2996;1;1;0;1;1;5;7;3;0
2997;1;1;0;1;1;5;7;4;0
2998;0;1;0;0;1;5;7;4;0
2999;1;0;1;0;1;5;7;4;0
3000;1;0;0;1;1;5;8;4;0
3001;0;2;0;1;0;5;9;4;0
3002;0;1;1;1;1;5;9;3;0
3003;1;0;0;1;1;5;9;3;0
3004;0;0;1;0;1;5;9;3;0
3005;1;0;1;0;1;5;9;3;0
3006;0;0;1;0;1;5;9;3;0
3007;1;1;0;0;1;5;9;3;0
3008;1;1;0;0;1;5;9;4;0
3009;1;1;1;1;1;5;9;5;0
3010;1;1;1;0;1;5;9;6;0
3011;0;0;1;0;1;5;9;6;0
3012;1;1;0;1;1;5;9;6;0
3013;1;0;1;1;1;5;9;6;1
3014;0;0;1;0;1;5;9;6;1
3015;0;2;1;0;1;5;9;6;0
3016;0;0;1;1;1;5;8;6;0
3017;0;2;0;1;0;5;8;6;0
3018;1;1;1;1;1;5;8;6;0
3019;1;1;1;1;1;5;8;7;0
3020;0;0;0;1;1;5;8;7;0
3021;0;1;0;0;1;5;8;6;0
3022;1;2;1;0;1;5;8;6;0
3023;1;1;0;1;1;5;8;6;1
3024;1;2;1;0;1;5;8;7;1
3025;1;1;1;0;1;5;8;7;2
3026;1;2;0;0;1;5;8;7;3
3027;1;1;1;0;1;5;8;7;4
3028;0;0;0;1;1;5;7;8;4
3029;0;2;1;1;1;5;7;8;3
3030;0;2;0;1;1;5;7;8;2
3031;0;0;1;1;1;5;6;8;2
3032;0;1;0;0;1;5;6;7;2
3033;0;0;1;0;1;5;5;7;2
3034;1;2;1;1;1;5;5;7;2
3035;0;1;0;0;1;5;5;6;3
3036;0;2;0;0;1;5;5;6;2
3037;0;2;0;1;1;5;5;6;1
3038;1;1;1;0;1;5;5;6;1
3039;0;0;1;1;1;5;5;7;0
3040;0;2;0;1;0;5;5;7;0
3041;1;1;0;0;1;5;5;7;0
3042;1;0;0;1;1;5;5;8;0
3043;0;2;0;0;0;5;6;8;0
3044;1;0;0;1;1;5;6;8;0
3045;1;1;0;0;1;5;7;8;0
3046;1;0;0;0;1;5;7;9;0
3047;1;2;1;0;1;5;8;9;0
3048;0;1;1;1;1;5;8;8;1
3049;0;2;0;0;1;5;8;8;0
3050;1;0;1;1;1;5;8;8;0
3051;0;2;0;1;0;5;9;8;0
3052;1;0;0;1;1;5;9;8;0
3053;0;2;0;0;0;5;10;8;0
3054;1;2;0;1;1;5;10;8;0
3055;0;0;1;0;1;5;9;8;1
3056;1;0;1;0;1;5;9;8;1
3057;0;1;1;0;1;5;10;7;1
3058;0;2;1;0;1;5;10;7;0
3059;0;2;0;0;0;5;10;7;0
3060;1;0;1;0;1;5;10;7;0
3061;1;0;1;1;1;5;11;7;0
3062;0;2;0;0;0;5;12;7;0
3063;0;0;0;1;1;5;11;7;0
3064;1;2;1;1;1;5;11;7;0
3065;1;0;1;1;1;5;11;7;1
3066;1;1;0;0;1;5;12;7;1
3067;1;2;0;0;1;5;12;8;1
3068;1;1;1;1;1;5;12;8;2
3069;1;1;0;1;1;5;12;9;2
3070;0;0;1;1;1;5;11;10;2
3071;0;0;0;1;1;5;10;10;2
3072;1;1;0;0;1;5;10;10;2
3073;1;0;0;1;1;5;10;11;2
3074;1;0;0;0;1;5;11;11;2
3075;1;0;1;1;1;5;12;11;2
3076;1;1;1;0;1;5;13;11;2
3077;0;1;0;0;1;5;13;10;3
3078;0;1;1;0;1;5;13;10;2
3079;1;1;0;0;1;5;13;10;2
3080;0;0;1;0;1;5;12;11;2
3081;1;2;0;0;1;5;12;11;2
3082;0;2;1;0;1;5;12;11;2
3083;1;1;0;0;1;5;12;11;2
3084;0;0;1;1;1;5;11;12;2
3085;0;1;1;0;1;5;11;11;2
3086;1;1;0;1;1;5;11;11;2
3087;0;0;1;0;1;5;10;12;2
3088;1;1;0;1;1;5;10;12;2
3089;1;1;0;0;1;5;10;12;3
3090;1;1;0;1;1;5;10;13;3
3091;1;2;1;0;1;5;10;14;3
3092;1;2;1;0;1;5;10;14;4
3093;1;1;0;0;1;5;10;14;5
3094;0;2;1;1;1;5;10;15;4
3095;1;2;1;0;1;5;10;15;4
3096;0;0;1;1;1;5;10;15;4
3097;0;1;0;0;1;5;10;14;4
3098;1;1;0;1;1;5;10;14;4
3099;1;1;1;1;1;5;10;15;4
3100;0;1;0;1;1;5;10;15;4
3101;1;0;1;0;1;5;10;15;4
3102;0;1;1;0;1;5;11;14;4
3103;0;2;1;0;1;5;11;14;3
3104;0;2;1;1;1;5;11;14;2
3105;0;1;0;1;1;5;11;13;2
3106;1;1;0;0;1;5;11;13;2
3107;1;0;1;0;1;5;11;14;2
3108;0;2;1;1;1;5;12;14;1
3109;0;1;0;0;1;5;12;13;1
3110;0;0;1;0;1;5;11;13;1
3111;0;2;1;0;1;5;11;13;0
3112;1;2;0;1;1;5;11;13;0
3113;0;0;0;1;1;5;10;13;1
3114;1;0;0;0;1;5;10;13;1
3115;0;0;0;0;1;5;10;13;1
3116;1;2;0;1;1;5;10;13;1
3117;1;1;1;0;1;5;10;13;2
3118;1;0;1;1;1;5;10;13;3
3119;0;2;0;0;1;5;11;13;2
3120;0;1;1;1;1;5;11;13;1
3121;0;1;0;0;1;5;11;12;1
3122;0;0;0;1;1;5;10;12;1
3123;0;2;0;1;1;5;10;12;0
3124;0;0;1;0;1;5;9;12;0
3125;1;0;1;0;1;5;9;12;0
3126;1;1;1;0;1;5;9;12;1
3127;1;2;1;0;1;5;9;13;1
3128;1;2;1;1;1;5;9;13;2
3129;0;2;0;0;1;5;9;13;2
3130;1;0;1;1;1;5;9;13;2
3131;1;2;1;0;1;5;10;13;2
3132;1;2;1;0;1;5;10;13;3
3133;1;2;0;1;1;5;10;13;4
3134;1;1;1;1;1;5;10;13;5
3135;0;2;0;1;1;5;10;13;5
3136;1;0;0;0;1;5;10;13;5
3137;1;1;1;1;1;5;11;13;5
3138;1;2;1;1;1;5;11;14;5
3139;1;2;0;1;1;5;11;14;6
3140;0;2;1;0;1;5;11;14;6
3141;1;0;1;0;1;5;11;14;6
3142;0;1;1;1;1;5;12;14;5
3143;0;0;1;0;1;5;12;14;4
3144;1;2;0;1;1;5;12;14;4
3145;0;2;0;1;1;5;12;14;4
3146;1;0;0;0;1;5;12;14;4
3147;1;0;1;0;1;5;13;14;4
3148;1;0;0;0;1;5;14;14;4
3149;1;1;0;1;1;5;15;14;4
3150;0;1;0;0;1;5;15;14;4
3151;0;2;0;1;1;5;15;14;3
3152;1;1;1;1;1;5;15;14;3
3153;0;2;1;1;1;5;15;15;2
3154;1;2;1;0;1;5;15;15;2
3155;1;1;1;1;1;5;15;15;3
3156;1;0;1;0;1;5;15;16;3
3157;0;0;1;1;1;5;15;16;3
3158;0;0;0;1;1;5;14;16;3
3159;0;1;1;0;1;5;14;15;3
3160;0;0;1;0;1;5;13;15;3
3161;0;1;1;1;1;5;13;14;3
3162;1;1;0;1;1;5;13;14;3
3163;1;2;1;0;1;5;13;15;3
3164;1;1;1;1;1;5;13;15;4
3165;1;1;0;1;1;5;13;16;4
3166;1;0;0;1;1;5;13;17;4
3167;0;0;0;1;1;5;12;17;5
3168;1;1;1;0;1;5;12;17;5
3169;1;0;1;0;1;5;12;18;5
3170;0;2;1;1;1;5;12;18;5
3171;0;2;0;1;1;5;12;18;4
3172;0;0;1;1;1;5;11;18;4
3173;0;1;1;0;1;5;11;17;4
3174;0;1;1;1;1;5;11;16;4
3175;0;0;1;1;1;5;10;16;4
3176;1;2;1;1;1;5;10;16;4
3177;1;2;0;0;1;5;10;16;5
3178;0;2;1;0;1;5;10;16;5
3179;1;2;1;1;1;5;10;16;5
3180;1;1;1;0;1;5;10;16;6
3181;1;2;0;0;1;5;10;17;6
3182;1;0;1;1;1;5;10;17;7
3183;0;2;1;1;1;5;11;17;6
3184;1;0;1;0;1;5;11;17;6
3185;1;0;1;0;1;5;11;17;7
3186;1;0;0;1;1;5;12;17;7
3187;1;2;0;1;1;5;12;18;7
3188;1;2;1;1;1;5;12;18;8
3189;1;1;0;0;1;5;12;18;9
3190;1;1;1;0;1;5;12;19;9
3191;0;0;0;1;1;5;11;20;9
3192;0;2;1;0;1;5;11;20;8
3193;0;0;1;1;1;5;10;20;8
3194;1;0;0;1;1;5;10;20;8
3195;0;1;1;0;1;5;11;19;8
3196;1;0;1;1;1;5;11;19;8
3197;1;0;0;0;1;5;11;19;9
3198;0;2;1;0;1;5;12;19;8
3199;1;2;1;1;1;5;12;19;8
3200;1;2;0;1;1;5;12;19;9
3201;1;1;0;1;1;5;12;19;10
3202;0;2;1;1;1;5;12;20;9
3203;1;1;0;0;1;5;12;20;9
3204;0;0;1;0;1;5;11;21;9
3205;0;0;0;1;1;5;10;21;9
3206;1;2;0;0;1;5;10;21;9
3207;0;1;1;0;1;5;10;20;10
3208;0;2;1;0;1;5;10;20;9
3209;0;1;0;0;1;5;10;19;9
3210;0;2;0;1;1;5;10;19;8
3211;0;0;1;1;1;5;9;19;8
3212;1;0;0;1;1;5;9;19;8
3213;0;0;1;1;1;5;9;19;8
3214;1;0;0;1;1;5;9;19;8
3215;1;0;0;0;1;5;10;19;8
3216;1;0;0;0;1;5;11;19;8
3217;1;2;1;1;1;5;12;19;8
3218;1;1;1;1;1;5;12;19;9
3219;0;1;0;0;1;5;12;19;9
3220;0;2;1;1;1;5;12;19;8
3221;0;1;1;0;1;5;12;18;8
3222;1;2;1;0;1;5;12;18;8
3223;1;2;1;0;1;5;12;18;9
3224;0;1;1;1;1;5;12;17;10
3225;1;2;1;0;1;5;12;17;10
3226;1;1;1;1;1;5;12;17;11
3227;1;0;1;1;1;5;12;18;11
3228;1;0;1;1;1;5;13;18;11
3229;1;2;1;0;1;5;14;18;11
3230;0;2;0;1;1;5;14;18;11
3231;0;2;0;0;1;5;14;18;10
3232;1;2;1;0;1;5;14;18;10
3233;1;1;0;0;1;5;14;18;11
3234;1;0;0;1;1;5;14;19;11
3235;1;2;1;1;1;5;15;19;11
3236;1;1;0;1;1;5;15;19;12
3237;1;2;0;0;1;5;15;20;12
3238;0;0;1;1;1;5;14;20;13
3239;1;2;0;1;1;5;14;20;13
3240;1;2;0;0;1;5;14;20;14
3241;0;1;1;1;1;5;14;19;15
3242;0;1;0;0;1;5;14;18;15
3243;0;0;1;0;1;5;13;18;15
3244;0;2;0;1;1;5;13;18;14
3245;0;0;1;0;1;5;12;18;14
3246;0;2;1;0;1;5;12;18;13
3247;1;2;0;0;1;5;12;18;13
3248;0;1;1;0;1;5;12;17;14
3249;1;2;1;1;1;5;12;17;14
3250;1;0;1;1;1;5;12;17;15
3251;1;2;1;1;1;5;13;17;15
3252;1;1;0;1;1;5;13;17;16
3253;0;2;1;1;1;5;13;18;15
3254;0;0;0;1;1;5;12;18;15
3255;1;0;0;1;1;5;12;18;15
3256;0;2;0;0;1;5;13;18;14
3257;1;1;0;1;1;5;13;18;14
3258;1;1;0;1;1;5;13;19;14
3259;1;0;1;1;1;5;13;20;14
3260;1;1;0;0;1;5;14;20;14
3261;0;0;0;0;1;5;13;21;14
3262;0;2;1;0;1;5;13;21;13
3263;1;2;0;0;1;5;13;21;13
3264;0;0;1;0;1;5;12;21;14
3265;1;0;1;0;1;5;12;21;14
3266;0;0;0;1;1;5;12;21;14
3267;1;2;1;0;1;5;12;21;14
3268;1;0;0;0;1;5;12;21;15
3269;1;2;0;1;1;5;13;21;15
3270;1;0;0;1;1;5;13;21;16
3271;1;2;0;0;1;5;14;21;16
3272;0;2;1;1;1;5;14;21;16
3273;1;0;1;1;1;5;14;21;16
3274;1;2;1;0;1;5;15;21;16
3275;0;0;0;1;1;5;14;21;17
3276;0;1;1;1;1;5;14;20;17
3277;0;1;1;1;1;5;14;19;17
3278;0;0;0;0;1;5;13;19;17
3279;0;2;0;0;1;5;13;19;16
3280;1;0;0;0;1;5;13;19;16
3281;0;2;1;0;1;5;14;19;15
3282;1;2;0;1;1;5;14;19;15
3283;1;0;0;0;1;5;14;19;16
3284;1;2;0;1;1;5;15;19;16
3285;1;1;0;1;1;5;15;19;17
3286;0;2;0;0;1;5;15;20;16
3287;1;2;0;0;1;5;15;20;16
3288;1;0;0;1;1;5;15;20;17
3289;0;0;0;1;1;5;15;20;17
3290;0;0;0;1;1;5;14;20;17
3291;1;0;1;1;1;5;14;20;17
3292;0;1;1;1;1;5;15;19;17
3293;0;1;0;0;1;5;15;18;17
3294;1;2;1;0;1;5;15;18;17
3295;0;0;0;1;1;5;14;18;18
3296;0;2;0;1;1;5;14;18;17
3297;0;2;0;0;1;5;14;18;16
3298;0;0;1;1;1;5;13;18;16
